189|680.3|3/27/2017 4:23:18 PM
190|539.6|3/27/2017 4:23:18 PM
191|646.9|3/27/2017 4:23:18 PM
192|614.7|3/27/2017 4:23:18 PM
193|558.1|3/27/2017 4:23:18 PM
194|651.9|3/27/2017 4:23:19 PM
195|657.5|3/27/2017 4:23:19 PM
196|624.1|3/27/2017 4:23:19 PM
197|624.9|3/27/2017 4:23:19 PM
198|630.2|3/27/2017 4:23:19 PM
199|635.6|3/27/2017 4:23:19 PM
200|661.3|3/27/2017 4:23:19 PM
201|704.8|3/27/2017 4:23:19 PM
202|681.1|3/27/2017 4:23:19 PM
203|722.1|3/27/2017 4:23:20 PM
204|523.1|3/27/2017 4:23:20 PM
205|575.0|3/27/2017 4:23:20 PM
206|580.3|3/27/2017 4:23:20 PM
207|612.4|3/27/2017 4:23:20 PM
208|555.5|3/27/2017 4:23:20 PM
209|580.9|3/27/2017 4:23:20 PM
210|404.6|3/27/2017 4:23:20 PM
211|641.0|3/27/2017 4:23:20 PM
212|641.0|3/27/2017 4:23:20 PM
213|632.2|3/27/2017 4:23:21 PM
214|698.2|3/27/2017 4:23:21 PM
215|653.4|3/27/2017 4:23:21 PM
216|716.6|3/27/2017 4:23:21 PM
217|636.3|3/27/2017 4:23:21 PM
218|523.6|3/27/2017 4:23:21 PM
219|626.9|3/27/2017 4:23:21 PM
220|616.6|3/27/2017 4:23:21 PM
221|649.3|3/27/2017 4:23:21 PM
222|690.0|3/27/2017 4:23:22 PM
223|701.6|3/27/2017 4:23:22 PM
224|676.4|3/27/2017 4:23:22 PM
225|653.8|3/27/2017 4:23:22 PM
226|623.8|3/27/2017 4:23:22 PM
227|628.4|3/27/2017 4:23:22 PM
228|666.0|3/27/2017 4:23:22 PM
229|599.2|3/27/2017 4:23:22 PM
230|637.4|3/27/2017 4:23:22 PM
231|668.0|3/27/2017 4:23:23 PM
232|503.6|3/27/2017 4:23:23 PM
233|630.8|3/27/2017 4:23:23 PM
234|571.5|3/27/2017 4:23:23 PM
235|665.5|3/27/2017 4:23:23 PM
236|595.0|3/27/2017 4:23:23 PM
237|494.3|3/27/2017 4:23:23 PM
238|589.2|3/27/2017 4:23:23 PM
239|544.7|3/27/2017 4:23:23 PM
240|610.7|3/27/2017 4:23:24 PM
241|668.0|3/27/2017 4:23:24 PM
242|620.1|3/27/2017 4:23:24 PM
243|645.3|3/27/2017 4:23:24 PM
244|615.8|3/27/2017 4:23:24 PM
245|660.1|3/27/2017 4:23:24 PM
246|519.5|3/27/2017 4:23:24 PM
247|650.2|3/27/2017 4:23:24 PM
248|623.8|3/27/2017 4:23:24 PM
249|638.4|3/27/2017 4:23:25 PM
250|701.9|3/27/2017 4:23:25 PM
251|685.8|3/27/2017 4:23:25 PM
252|673.9|3/27/2017 4:23:25 PM
253|597.8|3/27/2017 4:23:25 PM
254|613.0|3/27/2017 4:23:25 PM
255|630.1|3/27/2017 4:23:25 PM
256|651.6|3/27/2017 4:23:25 PM
257|653.6|3/27/2017 4:23:25 PM
258|706.7|3/27/2017 4:23:25 PM
259|645.5|3/27/2017 4:23:26 PM
260|426.6|3/27/2017 4:23:26 PM
261|527.3|3/27/2017 4:23:26 PM
262|556.5|3/27/2017 4:23:26 PM
263|581.8|3/27/2017 4:23:26 PM
264|649.0|3/27/2017 4:23:26 PM
265|636.2|3/27/2017 4:23:26 PM
266|480.3|3/27/2017 4:23:26 PM
267|411.5|3/27/2017 4:23:26 PM
268|576.9|3/27/2017 4:23:27 PM
269|621.9|3/27/2017 4:23:27 PM
270|608.1|3/27/2017 4:23:27 PM
271|628.7|3/27/2017 4:23:27 PM
272|641.3|3/27/2017 4:23:27 PM
273|681.0|3/27/2017 4:23:27 PM
274|523.1|3/27/2017 4:23:27 PM
275|588.6|3/27/2017 4:23:27 PM
276|660.8|3/27/2017 4:23:27 PM
277|614.9|3/27/2017 4:23:28 PM
278|704.6|3/27/2017 4:23:28 PM
279|722.2|3/27/2017 4:23:28 PM
280|638.4|3/27/2017 4:23:28 PM
281|696.5|3/27/2017 4:23:28 PM
282|629.8|3/27/2017 4:23:28 PM
283|692.5|3/27/2017 4:23:28 PM
284|587.8|3/27/2017 4:23:28 PM
285|626.0|3/27/2017 4:23:28 PM
286|682.9|3/27/2017 4:23:29 PM
287|572.3|3/27/2017 4:23:29 PM
288|442.9|3/27/2017 4:23:29 PM
289|650.0|3/27/2017 4:23:29 PM
290|601.8|3/27/2017 4:23:29 PM
291|595.8|3/27/2017 4:23:29 PM
292|674.2|3/27/2017 4:23:29 PM
293|626.4|3/27/2017 4:23:29 PM
294|593.3|3/27/2017 4:23:29 PM
295|636.6|3/27/2017 4:23:30 PM
296|638.2|3/27/2017 4:23:30 PM
297|606.7|3/27/2017 4:23:30 PM
